,fecha,tasa_depositos_30
2473,2001-03-26,12.15
2474,2001-03-27,16.42
2475,2001-03-28,11.81
2476,2001-03-29,12.93
2477,2001-03-30,20.7
2478,2001-04-03,15.94
2479,2001-04-04,11.72
2480,2001-04-05,13.98
2481,2001-04-06,10.47
2482,2001-04-09,10.25
2483,2001-04-10,10.29
2484,2001-04-11,9.98
2485,2001-04-16,13.54
2486,2001-04-17,13.16
2487,2001-04-18,9.05
2488,2001-04-19,9.41
2489,2001-04-20,22.48
2490,2001-04-23,14.33
2491,2001-04-24,16.05
2492,2001-04-25,18.48
2493,2001-04-26,17.44
2494,2001-04-27,12.77
2495,2001-04-30,13.16
2496,2001-05-02,12.98
2497,2001-05-03,16.48
2498,2001-05-04,12.39
2499,2001-05-07,13.5
2500,2001-05-08,14.23
2501,2001-05-09,13.05
2502,2001-05-10,14.62
2503,2001-05-11,12.48
2504,2001-05-14,19.23
2505,2001-05-15,18.9
2506,2001-05-16,13.62
2507,2001-05-17,12.55
2508,2001-05-18,8.9
2509,2001-05-21,10.07
2510,2001-05-22,9.47
2511,2001-05-23,9.3
2512,2001-05-24,10.34
2513,2001-05-28,9.56
2514,2001-05-29,10.51
2515,2001-05-30,10.64
2516,2001-05-31,9.89
2517,2001-06-01,11.06
2518,2001-06-04,9.38
2519,2001-06-05,9.87
2520,2001-06-06,10.37
2521,2001-06-07,11.18
2522,2001-06-08,10.01
2523,2001-06-11,9.98
2524,2001-06-12,10.1
2525,2001-06-13,10.02
2526,2001-06-14,10.84
2527,2001-06-15,10.44
2528,2001-06-19,10.78
2529,2001-06-20,11.83
2530,2001-06-21,12.34
2531,2001-06-22,10.14
2532,2001-06-25,10.49
2533,2001-06-26,10.9
2534,2001-06-27,9.34
2535,2001-06-28,10.8
2536,2001-06-29,10.79
2537,2001-07-02,13.51
2538,2001-07-03,14.54
2539,2001-07-04,10.99
2540,2001-07-05,17.76
2541,2001-07-06,16.82
2542,2001-07-10,14.19
2543,2001-07-11,14.45
2544,2001-07-12,25.85
2545,2001-07-13,34.08
2546,2001-07-16,26.01
2547,2001-07-17,17.21
2548,2001-07-18,30.74
2549,2001-07-19,22.83
2550,2001-07-20,13.59
2551,2001-07-23,14.46
2552,2001-07-24,15.75
2553,2001-07-25,27.36
2554,2001-07-26,32.9
2555,2001-07-27,12.91
2556,2001-07-30,20.0
2557,2001-07-31,23.83
2558,2001-08-01,36.83
2559,2001-08-02,32.21
2560,2001-08-03,12.09
2561,2001-08-06,30.11
2562,2001-08-07,34.62
2563,2001-08-08,39.14
2564,2001-08-09,17.46
2565,2001-08-10,16.12
2566,2001-08-13,21.76
2567,2001-08-14,27.8
2568,2001-08-15,25.31
2569,2001-08-16,24.14
2570,2001-08-17,31.69
2571,2001-08-21,18.73
2572,2001-08-22,19.07
2573,2001-08-23,24.19
2574,2001-08-24,25.89
2575,2001-08-27,18.87
2576,2001-08-28,22.69
2577,2001-08-29,18.46
2578,2001-08-30,19.0
2579,2001-08-31,21.65
2580,2001-09-03,14.54
2581,2001-09-04,23.2
2582,2001-09-05,19.0
2583,2001-09-06,22.38
2584,2001-09-07,21.06
2585,2001-09-10,18.11
2586,2001-09-11,13.24
2587,2001-09-12,26.1
2588,2001-09-13,22.19
2589,2001-09-14,20.9
2590,2001-09-17,24.85
2591,2001-09-18,27.48
2592,2001-09-19,24.84
2593,2001-09-20,16.72
2594,2001-09-21,16.61
2595,2001-09-24,21.91
2596,2001-09-25,18.6
2597,2001-09-26,14.77
2598,2001-09-27,17.31
2599,2001-09-28,14.65
2600,2001-10-01,16.82
2601,2001-10-02,18.51
2602,2001-10-03,11.4
2603,2001-10-04,17.8
2604,2001-10-05,20.17
2605,2001-10-09,20.83
2606,2001-10-10,20.76
2607,2001-10-11,32.22
2608,2001-10-12,27.56
2609,2001-10-15,17.39
2610,2001-10-16,22.83
2611,2001-10-17,20.12
2612,2001-10-18,18.01
2613,2001-10-19,20.39
2614,2001-10-22,13.47
2615,2001-10-23,18.34
2616,2001-10-24,17.5
2617,2001-10-25,19.5
2618,2001-10-26,14.96
2619,2001-10-29,23.54
2620,2001-10-30,29.25
2621,2001-10-31,34.76
2622,2001-11-01,41.01
2623,2001-11-02,23.16
2624,2001-11-05,29.58
2625,2001-11-07,34.94
2626,2001-11-08,24.21
2627,2001-11-09,19.55
2628,2001-11-12,31.74
2629,2001-11-13,32.08
2630,2001-11-14,23.13
2631,2001-11-15,37.34
2632,2001-11-16,40.8
2633,2001-11-19,42.68
2634,2001-11-20,48.04
2635,2001-11-21,21.61
2636,2001-11-22,41.34
2637,2001-11-23,30.33
2638,2001-11-26,10.88
2639,2001-11-27,13.31
2640,2001-11-28,12.2
2641,2001-11-29,10.02
2642,2001-11-30,10.19
2643,2001-12-03,6.88
2644,2001-12-04,8.32
2645,2001-12-05,8.4
2646,2001-12-06,7.62
2647,2001-12-07,7.94
2648,2001-12-10,7.18
2649,2001-12-11,6.91
2650,2001-12-12,6.97
2651,2001-12-13,6.78
2652,2001-12-14,6.59
2653,2001-12-17,6.87
2654,2001-12-18,7.1
2655,2001-12-19,6.34
2656,2001-12-20,6.26
2657,2001-12-27,7.03
2658,2001-12-28,6.48
2659,2001-12-31,6.25
2660,2002-01-02,6.34
2661,2002-01-03,5.99
2662,2002-01-04,6.1
2663,2002-01-11,5.24
2664,2002-01-15,7.0
2665,2002-01-16,4.98
2666,2002-01-17,5.16
2667,2002-01-18,5.01
2668,2002-01-21,6.69
2669,2002-01-22,4.69
2670,2002-01-23,8.2
2671,2002-01-24,4.85
2672,2002-01-25,6.89
2673,2002-01-28,4.27
2674,2002-01-29,4.8
2675,2002-01-30,4.74
2676,2002-01-31,5.91
2677,2002-02-01,4.28
2678,2002-02-08,6.73
2679,2002-02-11,4.38
2680,2002-02-12,9.12
2681,2002-02-13,6.05
2682,2002-02-14,8.52
2683,2002-02-15,7.8
2684,2002-02-18,7.23
2685,2002-02-19,13.88
2686,2002-02-20,5.92
2687,2002-02-21,6.14
2688,2002-02-22,10.09
2689,2002-02-25,5.83
2690,2002-02-26,15.25
2691,2002-02-27,8.68
2692,2002-02-28,7.72
2693,2002-03-01,10.18
2694,2002-03-04,12.75
2695,2002-03-05,11.39
2696,2002-03-06,14.8
2697,2002-03-07,10.57
2698,2002-03-08,9.66
2699,2002-03-11,8.13
2700,2002-03-12,12.32
2701,2002-03-13,7.94
2702,2002-03-14,12.27
2703,2002-03-15,6.71
2704,2002-03-18,11.04
2705,2002-03-19,18.16
2706,2002-03-20,12.77
2707,2002-03-21,16.73
2708,2002-03-22,13.37
2709,2002-03-25,13.83
2710,2002-03-26,8.86
2711,2002-03-27,12.61
2712,2002-04-02,20.22
2713,2002-04-03,17.31
2714,2002-04-04,13.24
2715,2002-04-05,20.59
2716,2002-04-08,20.63
2717,2002-04-09,24.66
2718,2002-04-10,46.63
2719,2002-04-11,29.07
2720,2002-04-12,48.83
2721,2002-04-15,31.75
2722,2002-04-16,39.19
2723,2002-04-17,31.18
2724,2002-04-18,32.88
2725,2002-04-19,46.27
2726,2002-04-29,46.62
2727,2002-04-30,52.08
2728,2002-05-02,39.03
2729,2002-05-03,56.49
2730,2002-05-06,35.25
2731,2002-05-07,41.43
2732,2002-05-08,42.85
2733,2002-05-09,64.47
2734,2002-05-10,50.2
2735,2002-05-13,64.81
2736,2002-05-14,58.33
2737,2002-05-15,49.71
2738,2002-05-16,85.38
2739,2002-05-17,46.2
2740,2002-05-20,43.07
2741,2002-05-21,40.91
2742,2002-05-22,71.84
2743,2002-05-23,71.99
2744,2002-05-24,47.67
2745,2002-05-27,74.25
2746,2002-05-28,49.59
2747,2002-05-29,46.39
2748,2002-05-30,59.16
2749,2002-05-31,74.93
2750,2002-06-03,40.51
2751,2002-06-04,48.43
2752,2002-06-05,45.56
2753,2002-06-06,33.06
2754,2002-06-07,46.4
2755,2002-06-10,48.2
2756,2002-06-11,45.14
2757,2002-06-12,63.78
2758,2002-06-13,66.64
2759,2002-06-14,51.67
2760,2002-06-18,65.74
2761,2002-06-19,50.22
2762,2002-06-20,77.49
2763,2002-06-21,72.62
2764,2002-06-24,53.16
2765,2002-06-25,59.56
2766,2002-06-26,54.99
2767,2002-06-27,76.98
2768,2002-06-28,58.71
2769,2002-07-01,58.84
2770,2002-07-02,58.4
2771,2002-07-03,45.2
2772,2002-07-04,53.65
2773,2002-07-05,49.28
2774,2002-07-08,48.97
2775,2002-07-10,47.18
2776,2002-07-11,48.77
2777,2002-07-12,48.12
2778,2002-07-15,54.34
2779,2002-07-16,54.57
2780,2002-07-17,57.81
2781,2002-07-18,71.59
2782,2002-07-19,55.08
2783,2002-07-22,60.64
2784,2002-07-23,51.21
2785,2002-07-24,57.27
2786,2002-07-25,60.85
2787,2002-07-26,77.25
2788,2002-07-29,60.11
2789,2002-07-30,60.74
2790,2002-07-31,47.93
2791,2002-08-01,84.95
2792,2002-08-02,47.25
2793,2002-08-05,47.02
2794,2002-08-06,50.78
2795,2002-08-07,56.12
2796,2002-08-08,38.76
2797,2002-08-09,57.24
2798,2002-08-12,64.78
2799,2002-08-13,64.3
2800,2002-08-14,53.03
2801,2002-08-15,69.56
2802,2002-08-16,49.39
2803,2002-08-20,48.55
2804,2002-08-21,64.77
2805,2002-08-22,49.61
2806,2002-08-23,58.11
2807,2002-08-26,50.63
2808,2002-08-27,62.52
2809,2002-08-28,52.33
2810,2002-08-29,61.28
2811,2002-08-30,54.31
2812,2002-09-02,37.51
2813,2002-09-03,58.16
2814,2002-09-04,52.64
2815,2002-09-05,51.26
2816,2002-09-06,50.38
2817,2002-09-09,43.6
2818,2002-09-10,48.98
2819,2002-09-11,52.07
2820,2002-09-12,51.82
2821,2002-09-13,46.13
2822,2002-09-16,49.33
2823,2002-09-17,48.55
2824,2002-09-18,47.78
2825,2002-09-19,43.92
2826,2002-09-20,43.51
2827,2002-09-23,39.71
2828,2002-09-24,48.86
2829,2002-09-25,41.01
2830,2002-09-26,42.23
2831,2002-09-27,37.84
2832,2002-09-30,38.05
2833,2002-10-01,41.31
2834,2002-10-02,38.96
2835,2002-10-03,41.72
2836,2002-10-04,38.91
2837,2002-10-07,40.63
2838,2002-10-08,36.55
2839,2002-10-09,41.78
2840,2002-10-10,34.34
2841,2002-10-11,41.81
2842,2002-10-15,40.7
2843,2002-10-16,41.23
2844,2002-10-17,44.34
2845,2002-10-18,32.77
2846,2002-10-21,34.75
2847,2002-10-22,37.0
2848,2002-10-23,31.04
2849,2002-10-24,32.03
2850,2002-10-25,29.84
2851,2002-10-28,27.54
2852,2002-10-29,29.31
2853,2002-10-30,29.71
2854,2002-10-31,25.06
2855,2002-11-01,26.54
2856,2002-11-04,23.46
2857,2002-11-05,21.4
2858,2002-11-07,24.17
2859,2002-11-08,24.96
2860,2002-11-11,19.37
2861,2002-11-12,21.79
2862,2002-11-13,21.51
2863,2002-11-14,21.94
2864,2002-11-15,21.2
2865,2002-11-18,20.83
2866,2002-11-19,21.76
2867,2002-11-20,20.19
2868,2002-11-21,19.28
2869,2002-11-22,20.38
2870,2002-11-25,20.56
2871,2002-11-26,21.86
2872,2002-11-27,19.68
2873,2002-11-28,20.11
2874,2002-11-29,21.56
2875,2002-12-02,19.35
2876,2002-12-03,21.67
2877,2002-12-04,21.38
2878,2002-12-05,22.29
2879,2002-12-06,21.38
2880,2002-12-09,20.05
2881,2002-12-10,23.48
2882,2002-12-11,21.91
2883,2002-12-12,20.39
2884,2002-12-13,21.54
2885,2002-12-16,22.05
2886,2002-12-17,21.73
2887,2002-12-18,24.38
2888,2002-12-19,23.38
2889,2002-12-20,22.33
2890,2002-12-23,25.05
2891,2002-12-24,26.36
2892,2002-12-26,23.95
2893,2002-12-27,24.95
2894,2002-12-30,22.78
2895,2002-12-31,27.89
2896,2003-01-02,21.16
2897,2003-01-03,24.25
2898,2003-01-06,20.82
2899,2003-01-07,20.74
2900,2003-01-08,18.57
2901,2003-01-09,18.21
2902,2003-01-10,18.96
2903,2003-01-13,17.57
2904,2003-01-14,17.62
2905,2003-01-15,16.98
2906,2003-01-16,16.24
2907,2003-01-17,17.86
2908,2003-01-20,16.96
2909,2003-01-21,16.73
2910,2003-01-22,18.07
2911,2003-01-23,16.1
2912,2003-01-24,16.71
2913,2003-01-27,15.19
2914,2003-01-28,15.96
2915,2003-01-29,16.39
2916,2003-01-30,16.98
2917,2003-01-31,18.0
2918,2003-02-03,16.39
2919,2003-02-04,17.22
2920,2003-02-05,17.17
2921,2003-02-06,17.03
2922,2003-02-07,16.56
2923,2003-02-10,18.4
2924,2003-02-11,17.91
2925,2003-02-12,18.18
2926,2003-02-13,16.58
2927,2003-02-14,18.49
2928,2003-02-17,21.43
2929,2003-02-18,21.48
2930,2003-02-19,21.91
2931,2003-02-20,24.26
2932,2003-02-21,19.78
2933,2003-02-24,22.43
2934,2003-02-25,23.2
2935,2003-02-26,19.4
2936,2003-02-27,21.21
2937,2003-02-28,21.5
2938,2003-03-03,21.88
2939,2003-03-04,21.52
2940,2003-03-05,18.57
2941,2003-03-06,22.52
2942,2003-03-07,21.44
2943,2003-03-10,20.64
2944,2003-03-11,22.44
2945,2003-03-12,22.48
2946,2003-03-13,19.67
2947,2003-03-14,22.11
2948,2003-03-17,21.77
2949,2003-03-18,23.19
2950,2003-03-19,25.41
2951,2003-03-20,24.5
2952,2003-03-21,22.51
2953,2003-03-24,24.49
2954,2003-03-25,21.65
2955,2003-03-26,23.9
2956,2003-03-27,24.69
2957,2003-03-28,21.27
2958,2003-04-01,22.49
2959,2003-04-02,23.6
2960,2003-04-03,23.89
2961,2003-04-04,20.06
2962,2003-04-07,22.51
2963,2003-04-08,23.44
2964,2003-04-09,21.18
2965,2003-04-10,23.89
2966,2003-04-11,20.37
2967,2003-04-14,21.85
2968,2003-04-15,21.37
2969,2003-04-16,21.25
2970,2003-04-21,19.96
2971,2003-04-22,21.45
2972,2003-04-23,21.37
2973,2003-04-24,20.22
2974,2003-04-25,20.03
2975,2003-04-28,18.19
2976,2003-04-29,18.23
2977,2003-04-30,18.57
2978,2003-05-02,17.93
2979,2003-05-05,17.24
2980,2003-05-06,17.24
2981,2003-05-07,15.88
2982,2003-05-08,16.01
2983,2003-05-09,15.59
2984,2003-05-12,14.4
2985,2003-05-13,14.17
2986,2003-05-14,14.01
2987,2003-05-15,12.94
2988,2003-05-16,13.32
2989,2003-05-19,13.13
2990,2003-05-20,11.96
2991,2003-05-21,12.02
2992,2003-05-22,10.97
2993,2003-05-23,12.85
2994,2003-05-26,11.47
2995,2003-05-27,10.52
2996,2003-05-28,10.06
2997,2003-05-29,10.97
2998,2003-05-30,10.15
2999,2003-06-02,10.49
3000,2003-06-03,11.07
3001,2003-06-04,10.53
3002,2003-06-05,10.63
3003,2003-06-06,10.32
3004,2003-06-09,10.39
3005,2003-06-10,10.97
3006,2003-06-11,10.36
3007,2003-06-12,11.04
3008,2003-06-13,10.74
3009,2003-06-17,10.74
3010,2003-06-18,10.84
3011,2003-06-19,11.38
3012,2003-06-20,10.12
3013,2003-06-23,10.47
3014,2003-06-24,9.18
3015,2003-06-25,9.54
3016,2003-06-26,9.45
3017,2003-06-27,8.84
3018,2003-06-30,8.3
3019,2003-07-01,8.36
3020,2003-07-02,8.62
3021,2003-07-03,8.19
3022,2003-07-04,7.58
3023,2003-07-07,7.08
3024,2003-07-08,7.02
3025,2003-07-10,7.3
3026,2003-07-11,6.13
3027,2003-07-14,5.96
3028,2003-07-15,5.66
3029,2003-07-16,5.86
3030,2003-07-17,4.83
3031,2003-07-18,4.64
3032,2003-07-21,5.57
3033,2003-07-22,4.96
3034,2003-07-23,5.62
3035,2003-07-24,5.26
3036,2003-07-25,5.42
3037,2003-07-28,4.99
3038,2003-07-29,4.58
3039,2003-07-30,4.74
3040,2003-07-31,4.92
3041,2003-08-01,5.0
3042,2003-08-04,5.18
3043,2003-08-05,4.2
3044,2003-08-06,4.29
3045,2003-08-07,4.88
3046,2003-08-08,4.97
3047,2003-08-11,4.65
3048,2003-08-12,4.59
3049,2003-08-13,4.27
3050,2003-08-14,4.62
3051,2003-08-15,4.49
3052,2003-08-19,4.3
3053,2003-08-20,4.43
3054,2003-08-21,4.48
3055,2003-08-22,4.8
3056,2003-08-25,4.75
3057,2003-08-26,4.61
3058,2003-08-27,4.56
3059,2003-08-28,4.36
3060,2003-08-29,4.42
3061,2003-09-01,4.87
3062,2003-09-02,4.2
3063,2003-09-03,4.8
3064,2003-09-04,4.9
3065,2003-09-05,4.35
3066,2003-09-08,4.51
3067,2003-09-09,4.19
3068,2003-09-10,4.23
3069,2003-09-11,4.7
3070,2003-09-12,5.1
3071,2003-09-15,4.52
3072,2003-09-16,4.5
3073,2003-09-17,4.63
3074,2003-09-18,4.39
3075,2003-09-19,3.67
3076,2003-09-22,4.19
3077,2003-09-23,4.52
3078,2003-09-24,4.67
3079,2003-09-25,4.73
3080,2003-09-26,4.49
3081,2003-09-29,4.1
3082,2003-09-30,4.41
3083,2003-10-01,4.65
3084,2003-10-02,4.39
3085,2003-10-03,4.76
3086,2003-10-06,4.33
3087,2003-10-07,5.1
3088,2003-10-08,4.32
3089,2003-10-09,4.46
3090,2003-10-10,4.45
3091,2003-10-14,4.49
3092,2003-10-15,4.75
3093,2003-10-16,4.16
3094,2003-10-17,4.15
3095,2003-10-20,4.44
3096,2003-10-21,4.85
3097,2003-10-22,4.02
3098,2003-10-23,4.75
3099,2003-10-24,4.55
3100,2003-10-27,4.46
3101,2003-10-28,4.6
3102,2003-10-29,4.78
3103,2003-10-30,4.79
3104,2003-10-31,4.45
3105,2003-11-03,4.6
3106,2003-11-04,4.61
3107,2003-11-05,4.11
3108,2003-11-07,4.16
3109,2003-11-10,4.3
3110,2003-11-11,4.44
3111,2003-11-12,4.64
3112,2003-11-13,4.19
3113,2003-11-14,4.57
3114,2003-11-17,4.7
3115,2003-11-18,4.57
3116,2003-11-19,4.16
3117,2003-11-20,3.34
3118,2003-11-21,3.9
3119,2003-11-24,4.76
3120,2003-11-25,4.5
3121,2003-11-26,4.2
3122,2003-11-27,4.01
3123,2003-11-28,4.25
3124,2003-12-01,4.58
3125,2003-12-02,4.15
3126,2003-12-03,4.25
3127,2003-12-04,4.11
3128,2003-12-05,3.97
3129,2003-12-09,3.6
3130,2003-12-10,3.94
3131,2003-12-11,2.75
3132,2003-12-12,3.89
3133,2003-12-15,3.25
3134,2003-12-16,4.1
3135,2003-12-17,3.89
3136,2003-12-18,3.93
3137,2003-12-19,3.43
3138,2003-12-22,3.25
3139,2003-12-23,3.51
3140,2003-12-24,4.08
3141,2003-12-26,3.57
3142,2003-12-29,3.07
3143,2003-12-30,2.59
3144,2003-12-31,4.01
3145,2004-01-02,3.51
3146,2004-01-05,3.3
3147,2004-01-06,2.99
3148,2004-01-07,2.94
3149,2004-01-08,2.67
3150,2004-01-09,3.08
3151,2004-01-12,3.35
3152,2004-01-13,2.81
3153,2004-01-14,2.4
3154,2004-01-15,2.86
3155,2004-01-16,3.14
3156,2004-01-19,3.13
3157,2004-01-20,2.88
3158,2004-01-21,2.23
3159,2004-01-22,1.52
3160,2004-01-23,2.8
3161,2004-01-26,2.99
3162,2004-01-27,2.77
3163,2004-01-28,2.34
3164,2004-01-29,2.4
3165,2004-01-30,2.81
3166,2004-02-02,2.83
3167,2004-02-03,2.45
3168,2004-02-04,2.56
3169,2004-02-05,2.22
3170,2004-02-06,2.4
3171,2004-02-09,2.26
3172,2004-02-10,2.4
3173,2004-02-11,2.73
3174,2004-02-12,1.77
3175,2004-02-13,2.0
3176,2004-02-16,2.85
3177,2004-02-17,2.08
3178,2004-02-18,2.6
3179,2004-02-19,2.13
3180,2004-02-20,2.05
3181,2004-02-23,2.03
3182,2004-02-24,2.03
3183,2004-02-25,2.7
3184,2004-02-26,1.85
3185,2004-02-27,2.27
3186,2004-03-01,2.56
3187,2004-03-02,2.38
3188,2004-03-03,2.65
3189,2004-03-04,2.42
3190,2004-03-05,2.39
3191,2004-03-08,2.44
3192,2004-03-09,2.4
3193,2004-03-10,2.18
3194,2004-03-11,2.59
3195,2004-03-12,2.84
3196,2004-03-15,1.84
3197,2004-03-16,2.93
3198,2004-03-17,2.71
3199,2004-03-18,2.83
3200,2004-03-19,2.66
3201,2004-03-22,2.19
3202,2004-03-23,1.75
3203,2004-03-24,1.94
3204,2004-03-25,2.28
3205,2004-03-26,2.76
3206,2004-03-29,2.13
3207,2004-03-30,2.21
3208,2004-03-31,1.76
3209,2004-04-01,2.1
3210,2004-04-02,2.57
3211,2004-04-06,1.99
3212,2004-04-07,1.99
3213,2004-04-12,2.24
3214,2004-04-13,2.29
3215,2004-04-14,1.75
3216,2004-04-15,2.1
3217,2004-04-16,2.58
3218,2004-04-19,2.48
3219,2004-04-20,1.92
3220,2004-04-21,2.61
3221,2004-04-22,2.25
3222,2004-04-23,1.77
3223,2004-04-26,2.06
3224,2004-04-27,2.3
3225,2004-04-28,2.0
3226,2004-04-29,2.02
3227,2004-04-30,1.63
3228,2004-05-03,2.33
3229,2004-05-04,2.44
3230,2004-05-05,1.93
3231,2004-05-06,1.99
3232,2004-05-07,1.91
3233,2004-05-10,1.99
3234,2004-05-11,2.72
3235,2004-05-12,2.26
3236,2004-05-13,2.03
3237,2004-05-14,2.15
3238,2004-05-17,2.8
3239,2004-05-18,3.08
3240,2004-05-19,3.06
3241,2004-05-20,2.85
3242,2004-05-21,1.99
3243,2004-05-24,2.71
3244,2004-05-26,2.92
3245,2004-05-27,3.0
3246,2004-05-28,2.4
3247,2004-05-31,2.52
3248,2004-06-01,2.46
3249,2004-06-02,2.71
3250,2004-06-03,2.74
3251,2004-06-04,2.41
3252,2004-06-07,2.4
3253,2004-06-08,3.29
3254,2004-06-09,2.92
3255,2004-06-10,2.91
3256,2004-06-11,2.53
3257,2004-06-14,2.31
3258,2004-06-15,2.52
3259,2004-06-16,2.34
3260,2004-06-17,2.49
3261,2004-06-18,2.44
3262,2004-06-22,2.04
3263,2004-06-23,2.41
3264,2004-06-24,1.7
3265,2004-06-25,2.35
3266,2004-06-28,2.43
3267,2004-06-29,2.56
3268,2004-06-30,2.32
3269,2004-07-01,1.83
3270,2004-07-02,2.4
3271,2004-07-05,2.35
3272,2004-07-06,2.9
3273,2004-07-07,2.21
3274,2004-07-08,2.09
3275,2004-07-12,2.56
3276,2004-07-13,2.37
3277,2004-07-14,2.13
3278,2004-07-15,2.75
3279,2004-07-16,2.48
3280,2004-07-19,2.6
3281,2004-07-20,3.08
3282,2004-07-21,2.75
3283,2004-07-22,2.02
3284,2004-07-23,2.58
3285,2004-07-26,2.2
3286,2004-07-27,3.11
3287,2004-07-28,2.76
3288,2004-07-29,3.1
3289,2004-07-30,2.52
3290,2004-08-02,2.5
3291,2004-08-03,2.86
3292,2004-08-04,3.11
3293,2004-08-05,2.95
3294,2004-08-06,2.27
3295,2004-08-09,2.35
3296,2004-08-10,3.04
3297,2004-08-11,2.55
3298,2004-08-12,2.95
3299,2004-08-13,2.54
3300,2004-08-17,2.58
3301,2004-08-18,2.68
3302,2004-08-19,3.36
3303,2004-08-20,3.45
3304,2004-08-23,2.56
3305,2004-08-24,2.94
3306,2004-08-25,2.53
3307,2004-08-26,3.36
3308,2004-08-27,2.83
3309,2004-08-30,2.89
3310,2004-08-31,3.5
3311,2004-09-01,2.64
3312,2004-09-02,2.16
3313,2004-09-03,3.1
3314,2004-09-06,2.51
3315,2004-09-07,3.19
3316,2004-09-08,3.41
3317,2004-09-09,3.58
3318,2004-09-10,2.8
3319,2004-09-13,2.7
3320,2004-09-14,3.3
3321,2004-09-15,3.21
3322,2004-09-16,2.66
3323,2004-09-17,2.7
3324,2004-09-20,3.06
3325,2004-09-21,3.62
3326,2004-09-22,2.58
3327,2004-09-23,2.71
3328,2004-09-24,2.91
3329,2004-09-27,3.05
3330,2004-09-28,3.47
3331,2004-09-29,2.83
3332,2004-09-30,3.6
3333,2004-10-01,2.72
3334,2004-10-04,3.28
3335,2004-10-05,3.67
3336,2004-10-06,2.69
3337,2004-10-07,2.82
3338,2004-10-08,3.12
3339,2004-10-12,2.92
3340,2004-10-13,2.75
3341,2004-10-14,3.27
3342,2004-10-15,3.56
3343,2004-10-18,2.76
3344,2004-10-19,2.83
3345,2004-10-20,3.3
3346,2004-10-21,3.4
3347,2004-10-22,2.6
3348,2004-10-25,2.9
3349,2004-10-26,2.62
3350,2004-10-27,3.09
3351,2004-10-28,3.28
3352,2004-10-29,2.95
3353,2004-11-01,2.98
3354,2004-11-02,3.19
3355,2004-11-03,3.32
3356,2004-11-04,3.42
3357,2004-11-05,2.74
3358,2004-11-08,2.82
3359,2004-11-09,3.48
3360,2004-11-10,3.41
3361,2004-11-11,2.79
3362,2004-11-12,2.72
3363,2004-11-15,3.05
3364,2004-11-16,3.31
3365,2004-11-17,2.76
3366,2004-11-18,3.06
3367,2004-11-19,3.22
3368,2004-11-22,2.57
3369,2004-11-23,3.22
3370,2004-11-24,2.86
3371,2004-11-25,2.45
3372,2004-11-26,2.95
3373,2004-11-29,2.86
3374,2004-11-30,3.33
3375,2004-12-01,2.75
3376,2004-12-02,3.72
3377,2004-12-03,3.79
3378,2004-12-06,2.77
3379,2004-12-07,2.48
3380,2004-12-09,2.99
3381,2004-12-10,3.31
3382,2004-12-13,2.62
3383,2004-12-14,2.86
3384,2004-12-15,3.53
3385,2004-12-16,3.16
3386,2004-12-17,2.66
3387,2004-12-20,2.98
3388,2004-12-21,2.68
3389,2004-12-22,2.55
3390,2004-12-23,3.13
3391,2004-12-24,2.74
3392,2004-12-27,2.85
3393,2004-12-28,3.39
3394,2004-12-29,2.92
3395,2004-12-30,2.97
3396,2004-12-31,2.47
3397,2005-01-03,3.24
3398,2005-01-04,3.25
3399,2005-01-05,2.8
3400,2005-01-06,2.74
3401,2005-01-07,3.34
3402,2005-01-10,2.99
3403,2005-01-11,3.09
3404,2005-01-12,2.51
3405,2005-01-13,2.71
3406,2005-01-14,2.78
3407,2005-01-17,2.66
3408,2005-01-18,2.93
3409,2005-01-19,2.71
3410,2005-01-20,2.75
3411,2005-01-21,2.31
3412,2005-01-24,2.76
3413,2005-01-25,2.89
3414,2005-01-26,2.8
3415,2005-01-27,2.91
3416,2005-01-28,2.69
3417,2005-01-31,2.54
3418,2005-02-01,2.99
3419,2005-02-02,2.7
3420,2005-02-03,2.8
3421,2005-02-04,2.55
3422,2005-02-07,2.6
3423,2005-02-08,2.95
3424,2005-02-09,2.83
3425,2005-02-10,2.64
3426,2005-02-11,2.44
3427,2005-02-14,2.7
3428,2005-02-15,2.99
3429,2005-02-16,2.6
3430,2005-02-17,2.82
3431,2005-02-18,2.7
3432,2005-02-21,2.42
3433,2005-02-22,2.4
3434,2005-02-23,2.63
3435,2005-02-24,2.91
3436,2005-02-25,2.65
3437,2005-02-28,2.76
3438,2005-03-01,2.88
3439,2005-03-02,2.56
3440,2005-03-03,2.97
3441,2005-03-04,2.79
3442,2005-03-07,2.57
3443,2005-03-08,2.84
3444,2005-03-09,2.53
3445,2005-03-10,2.9
3446,2005-03-11,2.82
3447,2005-03-14,2.5
3448,2005-03-15,2.71
3449,2005-03-16,2.7
3450,2005-03-17,3.01
3451,2005-03-18,2.59
3452,2005-03-21,2.8
3453,2005-03-22,3.01
3454,2005-03-23,2.42
3455,2005-03-28,2.68
3456,2005-03-29,3.15
3457,2005-03-30,3.0
3458,2005-03-31,3.09
3459,2005-04-01,2.6
3460,2005-04-04,2.83
3461,2005-04-05,3.09
3462,2005-04-06,2.74
3463,2005-04-07,3.21
3464,2005-04-08,2.71
3465,2005-04-11,3.26
3466,2005-04-12,3.29
3467,2005-04-13,2.59
3468,2005-04-14,2.88
3469,2005-04-15,3.15
3470,2005-04-18,3.16
